stochastic_year,annual_ground_loss,annual_insured_loss
1269,67.0843875763792,0.0
1270,73311.3730099634,0.0
1271,1638607.0621238854,574298.9317847965
1272,0.0,0.0
1273,0.0,0.0
1274,0.0,0.0
1275,896.1596927239185,0.0
1276,0.1440459446468948,0.0
1277,0.0,0.0
1278,0.0,0.0
1279,0.0,0.0
1280,68850902.32563373,58924854.84145441
1281,10.721753788582067,0.0
1282,0.007230343025893055,0.0
1283,0.0,0.0
1284,19848817.702580947,14601990.619982783
1285,0.0,0.0
1286,0.0,0.0
1287,0.0,0.0
1288,0.0,0.0
1289,0.0,0.0
1290,0.06417794933700648,0.0
1291,14115215.924904441,9416031.895613747
1292,0.0,0.0
1293,0.0,0.0
1294,0.0,0.0
1295,178708.49554172237,43428.18720777487
1296,0.0,0.0
1297,6.166032467619583,0.0
1298,0.0,0.0
1299,0.0,0.0
1300,0.0,0.0
1301,0.0,0.0
1302,6349393.951087691,3519044.096254026
1303,0.0,0.0
1304,0.0,0.0
1305,0.0,0.0
1306,0.0,0.0
1307,0.0,0.0
1308,0.0,0.0
1309,0.0,0.0
1310,0.0,0.0
1311,8585676.971079947,5191068.014600849
1312,0.01974244377452552,0.0
1313,6.156220576175767,0.0
1314,4483951.198855758,2374962.874796681
1315,0.00036519147270405917,0.0
1316,0.0,0.0
1317,0.0,0.0
1318,0.0,0.0
1319,0.0031761438053316475,0.0
1320,0.0,0.0
1321,0.0,0.0
1322,0.0,0.0
1323,0.0,0.0
1324,0.0,0.0
1325,0.0,0.0
1326,0.0,0.0
1327,0.0,0.0
1328,23.794449184698223,0.0
1329,0.0,0.0
1330,0.0,0.0
1331,0.0,0.0
1332,6.839570815242339,0.0
1333,2.675836833420085,0.0
1334,711452.0993166,123979.30069810711
1335,0.0,0.0
1336,144.258307268848,0.0
1337,73611.13356604411,10168.921598526085
1338,136313742.34207287,122437792.4568565
1339,37.5035220616201,0.0
1340,0.0,0.0
1341,0.0,0.0
1342,0.0,0.0
1343,3655.391030438894,0.0
1344,0.0,0.0
1345,905.599423971905,0.0
1346,0.0,0.0
1347,406.261042490373,0.0
1348,4054.513538927688,0.0
1349,0.0,0.0
1350,27.073317247221983,0.0
1351,0.0,0.0
1352,3582.0186625751894,0.0
1353,0.0,0.0
1354,0.0,0.0
1355,0.0,0.0
1356,0.0,0.0
1357,0.0,0.0
1358,6.961651328423845,0.0
1359,0.0,0.0
1360,0.0,0.0
1361,0.0,0.0
1362,0.0007953488476313306,0.0
1363,0.0,0.0
1364,0.0,0.0
1365,0.0,0.0
1366,0.0,0.0
1367,0.11336859734229424,0.0
1368,1436.1239831042662,0.0
1369,21002663.280746616,14501397.92913726
1370,0.0,0.0
1371,1.1736255799205196e-05,0.0
1372,0.0,0.0
1373,0.0,0.0
1374,0.0006213669598554066,0.0
1375,0.030246014900355413,0.0
1376,0.0,0.0
1377,0.0,0.0
1378,0.0,0.0
1379,3357.92827778365,0.0
1380,0.0,0.0
1381,0.0,0.0
1382,0.0,0.0
1383,0.0,0.0
1384,0.0,0.0
1385,0.0,0.0
1386,55.961470124564826,0.0
1387,419.5460920786966,0.0
1388,0.31709148097617407,0.0
1389,127.03170235013397,0.0
1390,0.0,0.0
1391,0.0,0.0
1392,40.245087445505625,0.0
1393,0.0,0.0
1394,10043.38539788914,0.0
1395,0.0,0.0
1396,0.0,0.0
1397,5.781648786889619e-05,0.0
1398,3.3039040137578746,0.0
1399,0.0,0.0
1400,6.426474399574058e-05,0.0
1401,0.0,0.0
1402,0.0,0.0
1403,0.0007720315360982056,0.0
1404,0.0,0.0
1405,0.0,0.0
1406,3.8319287065907863,0.0
1407,0.0,0.0
1408,0.0,0.0
1409,0.0,0.0
1410,1127402.7337105647,392848.60357320035
1411,19762.804756381265,85.42507866958476
1412,0.0,0.0
1413,35400.773574666724,1111.0612105680743
1414,0.0,0.0
1415,10866.971349696098,0.0
1416,0.0,0.0
1417,0.0,0.0
1418,0.0,0.0
1419,0.006413818482691302,0.0
1420,0.0,0.0
1421,356.043217038944,0.0
1422,0.00010564810857698097,0.0
1423,10576.076983081908,0.0
1424,91370179.14663677,79292741.76057307
1425,0.023617029374516523,0.0
1426,0.0,0.0
1427,0.0,0.0
1428,0.008836724305074596,0.0
1429,0.0,0.0
1430,0.0,0.0
1431,650.5671477930204,0.0
1432,13.967254335109397,0.0
1433,2174.1872987061747,0.0
1434,2.878745116872221e-05,0.0
1435,0.0,0.0
1436,0.0,0.0
1437,0.0,0.0
1438,0.0,0.0
1439,82.49312216553939,0.0
1440,0.0,0.0
1441,0.0,0.0
1442,14627.241033766984,38.39668824816363
1443,0.0,0.0
1444,8430967.108555635,5076495.093482321
1445,5.989780650289174,0.0
1446,0.09154761255096172,0.0
1447,2779709.557396507,959124.9413532712
1448,0.0,0.0
1449,0.0,0.0
1450,86578.73605004529,0.0
1451,11.265805160050745,0.0
1452,0.0,0.0
1453,0.0,0.0
1454,0.30897597326098547,0.0
1455,38.02917645367599,0.0
1456,455915.960889455,139434.17219581598
1457,0.0,0.0
1458,0.0,0.0
1459,0.0,0.0
1460,0.0,0.0
1461,0.0,0.0
1462,0.0,0.0
1463,0.0,0.0
1464,1.8329625176499664,0.0
1465,0.0,0.0
1466,0.0,0.0
1467,0.018183871009055615,0.0
1468,474.37312979521306,0.0
1469,0.0,0.0
1470,0.0,0.0
1471,0.0,0.0
1472,0.0,0.0
1473,0.0,0.0
1474,0.0,0.0
1475,0.0,0.0
1476,1601796.3209206855,582980.7249877304
1477,148.69874447478514,0.0
1478,0.0,0.0
1479,1.9740461840124088,0.0
1480,0.0,0.0
1481,3918.629049367701,0.0
1482,0.0,0.0
1483,0.004268571854991989,0.0
1484,0.0,0.0
1485,0.0,0.0
1486,32783420.33182766,25477359.444025815
1487,0.0,0.0
1488,0.0,0.0
1489,0.0,0.0
1490,6.496561805981723e-05,0.0
1491,0.0032434264742633176,0.0
1492,23594.048036180702,0.0
1493,0.0,0.0
1494,0.0,0.0
1495,4.19111072903909e-06,0.0
1496,142593.28083124507,15419.36106749638
1497,0.0,0.0
1498,2074.998232971,0.0
1499,0.0,0.0
1500,5047.62157086413,0.0
1501,0.0,0.0
1502,0.0,0.0
1503,144368871.35406375,130917870.2305398
1504,0.0,0.0
1505,0.0,0.0
1506,283.3285715367628,0.0
1507,0.0,0.0
1508,0.13224497444408578,0.0
1509,18555.45543212971,0.0
1510,1.7298431572798383,0.0
1511,0.0,0.0
1512,0.0,0.0
1513,0.0,0.0
1514,73828878.85972817,61719564.32798487
1515,0.0,0.0
1516,0.0,0.0
1517,8977615.42442502,4086678.3607284804
1518,1.0412190743955088,0.0
1519,0.0,0.0
1520,0.0,0.0
1521,0.0,0.0
1522,0.0,0.0
1523,0.0,0.0
1524,8.11794056485925,0.0
1525,0.0,0.0
1526,0.005657380505319389,0.0
1527,0.0,0.0
1528,0.0,0.0
1529,3.2470287629135464,0.0
1530,52.620146564132384,0.0
1531,0.0,0.0
1532,0.0,0.0
1533,0.0,0.0
1534,0.0,0.0
1535,87168.43019874863,0.0
1536,8807815.1900206,5176942.110782995
1537,0.0,0.0
1538,1.0185183247453722e-05,0.0
1539,4844812.037229496,1252020.1174614797
1540,0.035625017078798324,0.0
1541,0.0,0.0
1542,46.047335589736946,0.0
1543,0.0,0.0
1544,0.0,0.0
